game_id,season,week,gameday,away_team,home_team,home_score,away_score,result,home_win_actual,incumbent_home_win_prob,base_incumbent_prob,predicted_winner,confidence_bucket,model_version,model_date,training_seasons,feature_set,calibration_method,model_holdout_ll,elo_k,elo_hfa,elo_reg,elo_decay,elo_qb_bonus,overlay_gamma,overlay_cap,overlay_gate_active,home_qb_adj,away_qb_adj,caution_qb_change,caution_neutral,caution_early_season,caution_missing_features,caution_model_market_disagreement,market_model_diff,market_prob_diagnostic,market_minus_model_diagnostic,qb_change_flag,game_type,roof,surface,weekday,div_game,log_loss,brier,correct,actual_winner,is_favorite_correct,is_underdog_correct
2019_12_NYG_CHI,2019,12,2019-11-24,NYG,CHI,19,14,5,1.0,0.7827781930866923,0.7291032759655346,CHI,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,10.7,-61.5,0,0,0,0,0,-0.0866,0.6961,-0.0866,0,REG,outdoors,grass,Sunday,0,0.2449,0.0472,1,CHI,1,0
2019_03_PIT_SF,2019,3,2019-09-22,PIT,SF,24,20,4,1.0,0.7837062449884313,0.7184585279445829,SF,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,78.0,-20.9,1,0,1,0,0,-0.0704,0.7133,-0.0704,1,REG,outdoors,grass,Sunday,0,0.2437,0.0468,1,SF,1,0
2019_13_GB_NYG,2019,13,2019-12-01,GB,NYG,13,31,-18,0.0,0.2115984376302259,0.286633850533845,GB,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-68.8,30.1,0,0,0,0,0,0.0894,0.301,0.0894,0,REG,outdoors,fieldturf,Sunday,0,0.2377,0.0448,1,GB,0,1
2019_14_WAS_GB,2019,14,2019-12-08,WAS,GB,20,15,5,1.0,0.7913123742936602,0.7494512980848232,GB,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,30.9,-10.3,0,0,0,0,0,0.0637,0.855,0.0637,0,REG,outdoors,grass,Sunday,0,0.2341,0.0436,1,GB,1,0
2019_15_DEN_KC,2019,15,2019-12-15,DEN,KC,23,3,20,1.0,0.7917050027613218,0.7778042443808527,KC,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,44.1,25.7,0,0,0,0,0,-0.0063,0.7854,-0.0063,0,REG,outdoors,astroturf,Sunday,1,0.2336,0.0434,1,KC,1,0
2019_11_CIN_OAK,2019,11,2019-11-17,CIN,OAK,17,10,7,1.0,0.7983457232492905,0.7872848862844367,OAK,70-80,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-18.1,-29.8,0,0,0,0,0,0.0329,0.8312,0.0329,0,REG,outdoors,grass,Sunday,0,0.2252,0.0407,1,OAK,1,0
2019_14_DET_MIN,2019,14,2019-12-08,DET,MIN,20,7,13,1.0,0.8036415556367222,0.7831802168407154,MIN,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-15.5,-37.2,0,0,0,0,0,0.0243,0.8279,0.0243,0,REG,dome,sportturf,Sunday,1,0.2186,0.0386,1,MIN,1,0
2019_05_TB_NO,2019,5,2019-10-06,TB,NO,31,24,7,1.0,0.8065030548132734,0.7551707694814404,NO,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,16.5,-35.8,0,0,0,0,1,-0.2248,0.5817,-0.2248,0,REG,dome,astroturf,Sunday,1,0.215,0.0374,1,NO,1,0
2019_06_CIN_BAL,2019,6,2019-10-13,CIN,BAL,23,17,6,1.0,0.8069604686645421,0.768955676953153,BAL,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,26.5,-13.1,0,0,0,0,0,0.0085,0.8154,0.0085,0,REG,outdoors,grass,Sunday,1,0.2145,0.0373,1,BAL,1,0
2019_02_JAX_HOU,2019,2,2019-09-15,JAX,HOU,13,12,1,1.0,0.8092817976776793,0.7714017132558805,HOU,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,18.9,-20.9,1,0,1,0,0,-0.0609,0.7484,-0.0609,1,REG,closed,grass,Sunday,1,0.2116,0.0364,1,HOU,1,0
2019_05_NYJ_PHI,2019,5,2019-10-06,NYJ,PHI,31,6,25,1.0,0.8171507076668176,0.7930589707582925,PHI,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-1.1,-27.8,0,0,0,0,0,0.0418,0.859,0.0418,0,REG,outdoors,grass,Sunday,0,0.2019,0.0334,1,PHI,1,0
2019_17_LAC_KC,2019,17,2019-12-29,LAC,KC,31,21,10,1.0,0.8195946341705941,0.8195946341705941,KC,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,52.0,-12.1,0,0,0,0,0,-0.0479,0.7717,-0.0479,0,REG,outdoors,astroturf,Sunday,1,0.1989,0.0325,1,KC,1,0
2019_14_NYG_PHI,2019,14,2019-12-09,NYG,PHI,23,17,6,1.0,0.8208172597554274,0.8203087132641683,PHI,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-15.6,-16.2,1,0,0,0,0,-0.0407,0.7801,-0.0407,1,REG,outdoors,grass,Monday,1,0.1975,0.0321,1,PHI,1,0
2019_08_SEA_ATL,2019,8,2019-10-27,SEA,ATL,20,27,-7,0.0,0.1781047168522257,0.2383078769717027,SEA,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-24.1,39.7,1,0,0,0,0,0.0807,0.2588,0.0807,1,REG,open,fieldturf,Sunday,0,0.1961,0.0317,1,SEA,0,1
2019_09_WAS_BUF,2019,9,2019-11-03,WAS,BUF,24,9,15,1.0,0.8255128173089783,0.8088381100797246,BUF,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-1.5,-20.9,1,0,0,0,0,-0.0327,0.7929,-0.0327,1,REG,outdoors,astroturf,Sunday,0,0.1918,0.0304,1,BUF,1,0
2019_08_WAS_MIN,2019,8,2019-10-24,WAS,MIN,19,9,10,1.0,0.8340829117158007,0.8164993050509665,MIN,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-16.4,-37.6,0,0,0,0,0,0.049,0.8831,0.049,0,REG,dome,sportturf,Thursday,0,0.1814,0.0275,1,MIN,1,0
2019_15_NYJ_BAL,2019,15,2019-12-12,NYJ,BAL,42,21,21,1.0,0.8440235084526986,0.8440235084526986,BAL,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,80.8,-33.4,0,0,0,0,0,0.0452,0.8892,0.0452,0,REG,outdoors,grass,Thursday,0,0.1696,0.0243,1,BAL,1,0
2019_17_NO_CAR,2019,17,2019-12-29,NO,CAR,10,42,-32,0.0,0.1523679818485539,0.2015690042090002,NO,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-36.6,22.4,0,0,0,0,0,0.0064,0.1588,0.0064,0,REG,outdoors,grass,Sunday,1,0.1653,0.0232,1,NO,0,1
2019_17_GB_DET,2019,17,2019-12-29,GB,DET,20,23,-3,0.0,0.1463345345281551,0.2083685453734984,GB,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-70.1,34.5,0,0,0,0,0,0.013,0.1593,0.013,0,REG,dome,fieldturf,Sunday,1,0.1582,0.0214,1,GB,0,1
2019_11_ARI_SF,2019,11,2019-11-17,ARI,SF,36,26,10,1.0,0.8572760346679228,0.7961274262446324,SF,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,103.1,-34.8,0,0,0,0,0,-0.0712,0.786,-0.0712,0,REG,outdoors,grass,Sunday,1,0.154,0.0204,1,SF,1,0
2019_08_CLE_NE,2019,8,2019-10-27,CLE,NE,27,13,14,1.0,0.8606329284671509,0.8606329284671509,NE,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,0,85.7,-0.9,0,0,0,0,0,-0.0979,0.7627,-0.0979,0,REG,outdoors,grass,Sunday,0,0.1501,0.0194,1,NE,1,0
2019_17_WAS_DAL,2019,17,2019-12-29,WAS,DAL,47,16,31,1.0,0.8683507522033297,0.8213505277033983,DAL,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,23.0,-39.7,1,0,0,0,0,-0.034,0.8344,-0.034,1,REG,closed,fieldturf,Sunday,1,0.1412,0.0173,1,DAL,1,0
2019_06_NYG_NE,2019,6,2019-10-10,NYG,NE,35,14,21,1.0,0.8687714170784124,0.8392924651699437,NE,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,85.3,-1.2,0,0,0,0,0,0.018,0.8867,0.018,0,REG,outdoors,grass,Thursday,0,0.1407,0.0172,1,NE,1,0
2019_07_MIA_BUF,2019,7,2019-10-20,MIA,BUF,31,21,10,1.0,0.8723210613310127,0.8406635542387147,BUF,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,4.9,-43.8,1,0,0,0,0,0.0191,0.8914,0.0191,1,REG,outdoors,astroturf,Sunday,1,0.1366,0.0163,1,BUF,1,0
2019_07_NE_NYJ,2019,7,2019-10-21,NE,NYJ,0,33,-33,0.0,0.1237591084525063,0.1829052170496857,NE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-46.9,85.5,0,0,0,0,0,0.1122,0.236,0.1122,0,REG,outdoors,fieldturf,Monday,1,0.1321,0.0153,1,NE,0,1
2019_02_NE_MIA,2019,2,2019-09-15,NE,MIA,0,43,-43,0.0,0.1135516292863718,0.1687589795893339,NE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-42.5,84.0,0,0,1,0,0,-0.0145,0.099,-0.0145,0,REG,outdoors,grass,Sunday,1,0.1205,0.0129,1,NE,0,1
2019_02_ARI_BAL,2019,2,2019-09-15,ARI,BAL,23,17,6,1.0,0.8878453521427455,0.8494685470132801,BAL,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,40.8,-18.8,0,0,1,0,0,-0.0459,0.842,-0.0459,0,REG,outdoors,grass,Sunday,0,0.119,0.0126,1,BAL,1,0
2019_10_BAL_CIN,2019,10,2019-11-10,BAL,CIN,13,49,-36,0.0,0.1118516184261514,0.1516912974703933,BAL,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-20.9,53.5,1,0,0,0,0,0.0998,0.2117,0.0998,1,REG,outdoors,grass,Sunday,1,0.1186,0.0125,1,BAL,0,1
2019_05_NE_WAS,2019,5,2019-10-06,NE,WAS,7,33,-26,0.0,0.0925980644027223,0.1392179982533644,NE,50-55,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,-76.0,85.1,1,0,0,0,0,0.0293,0.1219,0.0293,1,REG,outdoors,grass,Sunday,0,0.0972,0.0086,1,NE,0,1
2019_03_MIA_DAL,2019,3,2019-09-22,MIA,DAL,31,6,25,1.0,0.9243333187818232,0.885158905928331,DAL,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,50.5,-75.0,1,0,1,0,0,0.013,0.9373,0.013,1,REG,closed,fieldturf,Sunday,0,0.0787,0.0057,1,DAL,1,0
2019_03_NYJ_NE,2019,3,2019-09-22,NYJ,NE,30,14,16,1.0,0.9503884071686278,0.9309951732298124,NE,80+,v3.0.0,2026-06-29,2021-2024,qb_changed + rolling_mov_3 + frozen QB overlay,"Platt + frozen QB overlay (logit-space, gated changed OR starts<17, gamma=1.0, cap=40)",0.62,36,40,0.1,32,0.2,1.0,40,1,84.4,-20.9,1,0,1,0,0,-0.025,0.9254,-0.025,1,REG,outdoors,grass,Sunday,1,0.0509,0.0025,1,NE,1,0
